,Date Local,SO2 Mean
837,2002-08-21,0.22888200000000006
838,2002-08-22,0.4360245
839,2002-08-23,0.5655279999999999
840,2002-08-24,0.602174
841,2002-08-25,0.654037
842,2002-08-26,0.77205
843,2002-08-27,0.663354
844,2002-08-28,0.6245345
845,2002-08-29,0.756211
846,2002-08-30,0.797205
847,2002-08-31,0.7900625
848,2002-09-01,0.790683
849,2002-09-02,0.8677020000000001
850,2002-09-03,0.8698759999999999
851,2002-09-04,0.921739
852,2002-09-05,0.9518635
853,2002-09-06,0.5848485
854,2002-09-07,0.1065215
855,2002-09-08,0.22453449999999997
856,2002-09-09,0.1425465
857,2002-09-10,0.1975
858,2002-09-11,0.4065215000000001
859,2002-09-12,0.4086955
860,2002-09-13,0.24469699999999997
861,2002-09-14,0.17267100000000002
862,2002-09-15,0.1130435
863,2002-09-16,0.1857145
864,2002-09-17,0.31521750000000004
865,2002-09-18,0.3518635
866,2002-09-19,0.4152175
867,2002-09-20,0.6689390000000001
868,2002-09-21,0.0857145
869,2002-09-22,0.09503099999999999
870,2002-09-23,0.12236049999999997
871,2002-09-24,0.2
872,2002-09-25,0.190683
873,2002-09-26,0.13385049999999998
874,2002-09-27,0.159091
875,2002-09-28,0.12950299999999998
876,2002-09-29,0.104348
877,2002-09-30,0.15403699999999998
878,2002-10-01,0.18633550000000002
879,2002-10-02,0.21086950000000002
880,2002-10-03,0.3015525
881,2002-10-04,0.33380950000000004
882,2002-10-05,0.08136649999999998
883,2002-10-06,0.063354
884,2002-10-07,0.21086950000000002
885,2002-10-08,0.390683
886,2002-10-09,0.460559
887,2002-10-10,0.354037
888,2002-10-11,0.30530300000000005
889,2002-10-12,0.09223599999999997
890,2002-10-13,0.12236049999999997
891,2002-10-14,0.169876
892,2002-10-15,0.1360245
893,2002-10-16,0.2518635
894,2002-10-17,0.202174
895,2002-10-18,0.225
896,2002-10-19,0.1130435
897,2002-10-20,0.09503099999999999
898,2002-10-21,0.2381985
